GEOID,years_of_potential_life_lost_rate,percent_fair_poor,physically_unhealthy_days,mentally_unhealthy_days,pcp_rate,dentist_rate,mhp_rate,years_of_potential_life_lost_rate_ch,percent_fair_poor_ch,physically_unhealthy_days_ch,mentally_unhealthy_days_ch,pcp_rate_ch,dentist_rate_ch,mhp_rate_ch
19061,5115,11,2.7,2.9,73,77,131,-3.265201706614866,7.037037037037042,5.797101449275366,17.543859649122812,-3.328189300411525,2.7977102380363994,8.264462809917351
19063,7569,13,2.9,2.9,60,50,130,12.974139405495345,11.481481481481481,18.703703703703702,12.698412698412698,6.5069160335086655,0.6802721088435382,30.000000000000004
19065,6814,12,3,3,39,54,25,2.361475126014719,3.6363636363636345,0,0,0.8771929824561431,8.380868802106185,4.166666666666674
19067,6393,13,3.1,3,37,37,12,-2.9794644570330693,0.47619047619047805,8,13.888888888888886,1.0032760032760066,0,0
19069,4521,14,3.3,3,38,38,10,-6.3702580168991,NA,NA,-4.016445287792536,2.626030285604749,0.9009009009008991,11.111111111111116
19071,6694,13,3,2.9,28,14,14,-5.384721141554042,-6.25,-7.309941520467837,NA,-9.46476964769648,2.5641025641025625,NA
19073,7037,13,3.1,3,55,33,54,0.09252194043788009,NA,NA,12.121212121212118,-13.307493540051679,1.0416666666666667,22.72727272727273
19075,4131,10,2.6,2.7,24,24,8,-2.591687440203424,0.30303030303030515,1.3333333333333346,NA,16.666666666666668,0,NA
19077,6299,12,2.9,2.9,37,37,9,2.5979089231323784,16.666666666666668,0.7356321839080456,36.23931623931623,-7.783738001129307,33.43079922027291,0
19079,5671,13,3,2.9,65,46,13,-0.6896376141346939,21.164021164021168,5.769230769230767,-1.0317460317460319,9.150326797385619,0.7407407407407381,0
19081,5904,11,2.8,2.8,36,45,9,2.361299004714734,-8.888888888888891,2.696728558797523,5.555555555555558,11.111111111111109,0.7575757575757569,0
19083,5681,12,2.9,2.8,52,58,40,-1.5781574872739121,5.5555555555555545,4.380341880341875,-2.8122415219189416,-2.2121275410749077,8.193979933110366,17.647058823529417
19085,7614,12,2.9,2.9,42,21,14,4.005551684189305,-0.3759398496240583,-2.5892857142857166,6.606060606060608,7.675753228120516,-7.407407407407407,0
19087,6595,13,3,3,69,54,104,7.330168703092029,14.814814814814815,-1.0979729729729755,6.461538461538459,2.352102346805736,6.364323507180643,10.63829787234043
19089,5998,13,3,3,42,21,11,2.675670698411784,0.932400932400934,NA,NA,-15.999297506146823,0,10.000000000000009
19091,4988,13,3.1,3.1,21,41,NA,-11.496820822802885,NA,NA,NA,1.666666666666668,10.752688172043008,NA
19093,5591,12,3,3,28,43,NA,-5.162402655356657,NA,12.121212121212118,8.823529411764705,-27.973856209150327,17.85714285714286,NA
19095,5289,11,2.7,2.8,61,31,24,1.5219416284843874,-12.962962962962962,-0.7296466973886305,8.585858585858587,0.008813678829544536,0,-22.580645161290324
19097,7800,13,3.1,2.9,51,51,62,9.941589735293924,4.558404558404558,4.960317460317465,6.606060606060608,0.6666666666666673,4.444444444444444,34.78260869565217
19099,6568,12,3,2.9,46,52,87,-1.4831238137562635,4.084967320261441,4.377104377104376,-4.266030736618967,4.065040650406508,4.347826086956519,6.0975609756097615
19101,6630,14,3.1,2.9,89,52,92,4.475896879436762,6.3131313131313105,12.514029180695848,15.972222222222214,2.572086097197779,7.698225074111601,10.843373493975905
19103,4175,12,3.1,3.1,183,209,309,-5.270298074217524,21.428571428571427,13.109354413702238,11.594202898550732,5.1370230499537035,1.665043548472463,3.3444816053511683
19105,5247,11,2.8,2.7,44,39,39,-5.518246715863292,-2.777777777777779,-6.127450980392157,NA,0,4.901960784313723,14.705882352941169
19107,6545,12,3.1,2.9,NA,20,NA,4.2552696578257665,-11.823361823361822,9.69135802469136,NA,NA,1.7543859649122788,NA
19109,7383,11,2.7,2.7,39,53,26,19.89174285063604,-6.190476190476187,5.5555555555555545,-10.913070669168222,0,0.6410256410256387,30.000000000000004
19111,7678,13,3.2,3.1,67,40,65,0.11900049922811684,-6.527777777777777,-6.9298245614035086,6.717948717948715,3.418951927677475,0.8547008547008517,4.8387096774193505
19113,5579,11,3,2.9,67,69,130,4.75527831596166,0,1.2315270935960558,-2.186379928315415,1.066711066711068,3.181707465594937,14.035087719298245
19115,5586,13,3,2.9,18,36,9,-10.825735285590124,-11.03174603174603,-0.8797653958944274,NA,0,0.952380952380949,NA
19117,5994,13,3.2,3.1,80,46,92,-6.377938661504867,NA,-2.857142857142854,NA,7.211151983937355,11.764705882352944,61.403508771929815
19119,4290,10,2.7,2.7,34,43,9,3.7052261386862164,NA,18.627450980392158,53.63636363636365,10.256410256410257,0,0
19121,6727,12,2.8,2.8,65,26,51,6.586731532323713,10.37037037037037,-3.066507367582638,-7.8554360812425355,0.5291005291005272,1.3333333333333346,13.33333333333333
19123,5684,13,3,3.1,76,40,103,6.424886106531188,5.808080808080803,1.8255578093306248,10.858585858585856,6.997781191329577,14.018319394663484,0
19125,5399,10,2.7,2.8,99,69,90,-5.83569823411267,0.3703703703703726,1.5473032714412065,11.746031746031742,4.766734279918861,4.999999999999997,0
19127,7379,15,3.1,3,68,46,93,3.035355850411229,11.188811188811187,12.545454545454541,1.1494252873563242,-0.3324735412916704,1.5635074145712413,9.411764705882364
19129,7524,12,2.8,2.8,67,40,47,-7.844643590790823,-7.008547008547006,NA,-8.524516419253258,4.182502786613385,-4.347826086956522,17.500000000000004
19131,3905,12,2.9,2.8,19,46,NA,-6.858569907968578,55,19.516908212560384,NA,-10.714285714285714,0.015417823003394115,NA
19133,10172,13,3.1,3,88,33,22,11.743927368927368,NA,23.35890878090367,41.666666666666664,5.207703165960878,1.0416666666666667,0
19135,8780,13,3.2,3,62,50,25,6.39554438282756,-2.38095238095238,-6.90111552278313,-11.038961038961041,-0.529100529100531,16.30820293978189,0
19137,4837,14,3.4,3.2,58,48,48,-11.9812814753561,0.15873015873015817,-6.5079365079365115,-7.503607503607501,1.9917217285638376,1.8290406868234435,26.315789473684205
19139,5884,14,3.2,3,56,40,47,-1.1296664499883091,2.991452991452996,2.8395061728395046,-4.010695187165773,1.6975308641975273,0,11.904761904761907
19141,6551,12,2.8,2.8,57,57,28,2.4698342777497975,19.64285714285714,19.71677559912854,18.059855521155832,1.2755102040816315,1.1160714285714264,0
19143,7443,11,2.7,2.8,48,16,NA,5.189336906845377,NA,NA,NA,17.741935483870968,0,NA
19145,7417,14,3.2,2.9,83,97,84,0.13598547206458514,21.666666666666664,-1.8767507002801052,-2.0497311827957034,3.785151284007119,5.841783136932496,10.526315789473696
19147,6102,12,3.1,3,76,22,66,5.668492826925993,NA,NA,NA,13.091850104821804,33.333333333333336,1.538461538461533
19149,4830,11,2.8,2.8,44,48,80,2.197758650248268,12.5,8.585858585858587,15.789473684210522,3.333333333333336,0.2136752136752126,-9.090909090909093
19151,8475,13,3.1,3,28,56,NA,12.76666329927277,13.703703703703706,12.974465148378197,43.33333333333333,1.234567901234566,0.6060606060606025,NA
19153,6081,12,3,2.8,96,65,183,-1.158573150928947,3.0303030303030276,1.2315270935960558,0,-2.940212388585798,1.058201058201062,10.24096385542168
19155,7243,13,3,3.1,49,53,141,-1.1165462733073839,0.2136752136752126,-1.0011123470522796,-3.0024509803921533,2.1900161030595813,7.356094342734617,8.461538461538453
19157,6222,11,2.8,2.9,91,54,80,6.294845044407818,3.333333333333336,2.516619183285851,3.846153846153847,5.449718706047823,9.359089547768791,23.076923076923084
19159,7871,14,3.2,3.1,79,20,NA,12.384750983245581,2.991452991452996,NA,NA,3.1797769085904655,1.7543859649122788,NA
19161,8701,11,2.7,2.8,60,30,60,16.723841709272687,3.888888888888886,1.3846153846153841,NA,1.1396843950905862,1.1494252873563242,-14.28571428571429
19163,6392,12,3.1,3,82,68,88,-0.2566215794166382,6.666666666666665,3.7477954144620846,1.1494252873563242,2.153261646932536,0.022170785998705995,4.761904761904767
19165,5536,12,3,2.9,59,50,42,-0.49780707903251936,11.111111111111109,14.75279106858054,11.969696969696967,0.5747126436781583,0.6802721088435382,-16.000000000000004
19167,4075,11,2.7,2.7,75,40,66,1.7338825221305847,11.66666666666667,12.368421052631582,21.69117647058824,3.322797380576777,1.187768870695697,8.196721311475418
19169,4074,13,3.2,3,70,46,154,-3.982009235629491,34.12698412698412,12.373737373737379,13.708513708513706,1.710815292904851,0.7722616233254542,4.054054054054057
19171,5693,13,3.1,3,23,17,34,0.7706664998007059,2.777777777777775,2.444444444444445,9.476031215161651,0,-8.695652173913045,-15.000000000000002
19173,3880,14,3.2,3.1,32,49,16,-11.067580900819777,NA,4.738108054051319e-15,NA,NA,0.694444444444442,NA
19175,6659,13,3.1,3,72,40,120,-7.191925527269872,14.814814814814815,20.087719298245613,NA,-3.3702531645569613,8.333333333333334,8.108108108108114
19177,4162,13,3.1,3,81,13,NA,-10.150720142926964,-11.351909184726523,-10.245310245310247,15.952380952380956,15.77020557589411,0,NA
19179,7288,17,3.6,3.4,76,57,91,-0.7462918438862598,-1.1111111111111114,-3.4009009009009015,9.593280282935453,2.786093334038542,2.643641402835517,10.97560975609757
19181,4681,10,2.8,2.7,57,31,21,-8.13631541452029,-7.692307692307691,-5.050505050505049,0.047483380816715215,3.461538461538457,-1.0416666666666667,10.526315789473696
19183,5782,11,2.8,2.8,77,41,45,0.9411087813174087,-2.2222222222222183,-4.850361197110424,-7.023809523809525,4.927020737598679,0.4766962084035263,9.756097560975618
19185,6366,12,3.1,3,78,16,16,-7.762621741199997,-14.80392156862745,8.809523809523812,NA,-7.572907804679896,0,0
19187,7393,13,3,3.2,59,65,173,-4.121325445932774,0.1831501831501825,-4.160401002506268,8.781609195402297,-1.8518518518518527,1.0499338624338606,14.569536423841068
19189,4643,12,2.9,2.9,47,76,9,-6.1712646437383505,NA,15.877192982456142,NA,8.83274578926753,0.8948948948949006,0
19191,4066,10,2.7,2.8,76,67,197,1.4487004677612658,27.77777777777778,17.653508771929825,21.56862745098039,2.9607754051188837,5.612148651197886,3.141361256544495
19193,6973,16,3.5,3.1,64,65,132,1.4685561988903584,7.326007326007322,4.206198608475649,6.717948717948715,2.3230666423668107,3.290750721040503,11.864406779661007
19195,7692,12,2.9,3,27,26,NA,9.895513215924863,NA,12.193362193362194,NA,19.230769230769237,0.047483380816715215,NA
19197,6948,14,3.1,2.9,54,23,31,2.5024316966458793,12.222222222222223,0.4915514592933932,0.03831417624521327,1.3945857260049266,17.777777777777782,0
20001,10813,16,3.4,3.3,46,46,139,7.399858758002657,-3.411306042884991,-4.145299145299141,5.788177339901483,15.906432748538009,1.5234102026554883,6.923076923076921
20003,8600,15,3.3,3.1,38,38,25,6.617006266287524,-2.0833333333333335,5.952380952380953,-3.0005941770647637,-7.149793250633585,0.9009009009008991,0
20005,7832,14,3.3,3.2,48,42,127,3.5210423903150394,0.7936507936507949,2.4471635150166855,1.146953405017918,-3.144654088050314,5.555555555555558,6.72268907563025
20007,11017,13,3,3,61,NA,20,27.611739624705947,10.000000000000002,12.121212121212118,41.666666666666664,-15.332701870708028,NA,0
20009,8803,16,3.5,3.1,55,47,153,6.209112765927423,-1.9607843137254906,-5.07060333761232,0,1.1748307447232171,0,10.869565217391308
20011,9283,16,3.5,3.3,61,27,81,5.643514763430198,-6.26984126984127,-7.558922558922558,-5.051029233696592,1.5600879634564733,11.66666666666667,9.459459459459453
20013,10947,16,3.5,3.3,100,31,255,1.8825275417543603,-5.469556243550052,5.575467941059338,30.15350877192981,0.3633633633633675,1.1111111111111145,2.0000000000000018
20015,6437,12,2.8,2.9,65,24,106,-2.7043086593088446,1.1111111111111107,-2.260536398467435,-2.0497311827957034,8.10340357764527,0,2.9126213592232997
20017,6322,13,3.1,2.9,NA,0,NA,-7.758873490227577,NA,26.034858387799567,NA,NA,NA,NA
20019,8050,15,3.4,3.2,NA,29,NA,-13.485372080134846,NA,8.64197530864197,NA,NA,2.4250440917107596,NA
20021,10794,16,3.5,3.3,24,38,115,2.4888410387051105,-7.037037037037038,-5.044819678966017,1.0416666666666592,-12.694512694512694,26.79235968709653,0.8771929824561431
20023,6799,12,2.9,2.8,74,74,37,Inf,46.666666666666664,NA,NA,0.4626270105722215,0.4687975646879801,0
20025,0,15,3.4,3.1,182,0,NA,NA,NA,1.0101010101010093,NA,11.03633803248075,NA,NA
20027,6452,11,2.8,2.8,119,48,36,-7.329697631072233,0.30303030303030515,1.530864197530857,5.090909090909086,0.5698005698005678,12.063492063492058,0
20029,8451,15,3.4,3.2,22,32,160,-1.0692498824240095,-1.1217948717948751,2.184139784946234,4.638752052545159,-9.341397849462366,17.46031746031746,5.96026490066226
20031,8422,12,2.9,2.8,95,24,119,3.920551124020097,6.666666666666665,5.1794871794871815,11.746031746031742,45.5533199195171,1.4492753623188397,25.263157894736832
20033,0,11,2.7,2.8,51,0,NA,NA,NA,NA,NA,-1.2699564586357053,NA,NA
20035,8951,17,3.5,3.2,47,39,97,2.0424497817069267,4.444444444444444,-0.8714596949891037,0.033602150537633456,-1.8549323017408155,2.777777777777775,6.593406593406592
20037,7420,17,3.7,3.3,74,48,186,-2.697167120584328,0.10893246187363796,2.8851540616246543,-0.9191176470588275,6.658969866159821,-0.9879920960632278,2.7624309392265234
20039,11940,15,3.4,3.2,68,34,34,0.07935072295719792,8.333333333333334,1.0101010101010093,NA,-50,0.028011204481788916,0
20041,7877,13,3,2.9,46,41,15,6.569684680566623,-4.603174603174602,-1.075268817204304,0.04105090311986951,-6.2441643323996265,0.8333333333333304,0
20043,4673,13,3,3,25,13,13,-6.6250232388708605,-8.366013071895425,1.2235817575083445,-4.603174603174602,0,0,0
20045,4872,12,3,3.1,86,56,252,-0.7389913782953358,0,1.4048531289910569,5.175688509021841,4.3556820705388315,0.032868366201699306,2.4390243902439046
20047,9666,14,3.1,2.9,34,33,NA,-2.7299167436743956,2.991452991452996,NA,NA,-16.161616161616163,0.029708853238263888,NA
20049,10027,14,3.4,3.1,38,0,NA,-0.8257152881076572,-7.407407407407407,-9.794901284262988,NA,2.7792077792077707,NA,NA
20051,5903,13,3.1,3,65,86,255,1.97205048492665,14.814814814814815,4.7679863771817805,16.666666666666668,0.57274709437623506,7.126518828717361,5.809128630705396
20053,6210,13,3.1,2.8,47,31,31,-1.541592013552262,NA,-4.735449735449734,4.700854700854699,0.7246376811594235,0,0
20055,6614,20,3.5,3.2,57,56,118,1.2367625803751652,10.555555555555555,5.347222222222221,8.761904761904765,5.253212396069536,1.2450106748352303,17.999999999999993
20057,6935,20,3.7,3.2,40,46,78,0.8217488206863041,8.333333333333334,15.43589743589744,18.48484848484849,-14.884606362438872,6.5799673602611115,4.0000000000000036
20059,7146,14,3.3,3.1,43,27,144,-0.5936426116838459,-2.222222222222222,2.4471635150166855,3.7477954144620846,-2.1739130434782594,5.797101449275366,5.882352941176472
20061,8035,15,3.2,3.1,35,131,234,-4.7607531840572905,-3.921568627450981,-5.26315789473684,3.4893267651888418,-7.268518518518519,12.151612654666208,10.90047393364928
20063,0,12,2.8,2.8,181,37,37,NA,NA,NA,-6.1437908496732065,0.2314583224154898,0.025025025025023535,2.777777777777768
20065,8692,13,3,2.9,39,0,NA,Inf,6.481481481481481,18.888888888888886,NA,0.8771929824561431,NA,NA
20067,4938,18,3.4,3,38,38,13,-10.143443141077846,16.083916083916087,8.428571428571425,8.333333333333334,-8.653594771241831,17.333333333333332,0
20069,5304,13,3,2.8,17,NA,16,-3.5551582154304726,0,-1.075268817204304,4.579710144927536,0.1225490196078427,NA,-5.882352941176472
20071,0,13,2.9,2.9,78,0,NA,NA,10.000000000000002,NA,NA,-16.75787524844129,NA,NA
20073,11186,16,3.4,3.2,47,32,16,6.934947539725275,-4.427736006683372,-9.393939393939393,-6.666666666666665,-12.164251207729468,2.186379928315415,0
20075,0,18,3.6,3.2,38,38,NA,NA,NA,-3.519668737060036,NA,NA,0.9009009009008991,NA
20077,8738,15,3.2,3,51,69,17,3.804190483268547,9.343434343434339,2.337164750957854,24.183006535947708,6.000000000000001,1.50029708853238,NA
20079,6073,15,3.2,3,89,60,327,-3.7868609799140085,5.769230769230771,9.333333333333334,7.478260869565216,3.2204038663987022,9.84507746126937,13.541666666666675
20081,0,16,3.2,3,48,NA,24,-34.02461440102294,15.151515151515154,10.376811594202904,NA,0.7092198581560257,NA,0
20083,0,12,2.9,2.9,51,0,NA,NA,NA,NA,NA,-0.6410256410256424,NA,NA
20085,6251,12,2.9,2.9,60,37,30,-7.368785933780653,0.2136752136752126,-4.404761904761908,-1.0394265232974893,-5.97687239478284,7.7777777777777795,328.57142857142856
20087,8142,11,2.8,2.7,48,16,21,9.582087934045045,-2.777777777777779,-6.955266955266955,-4.408602150537637,-7.936507936507938,0,0
20089,5309,13,3.1,3,NA,33,NA,-7.625245597407889,0.932400932400934,-4.793028322440085,17.914438502673793,NA,0,NA
20091,4278,9,2.3,2.5,120,78,199,-2.2226075951531956,4.166666666666667,-1.3888888888888913,1.3888888888888913,5.943478963280942,1.3217893217893166,4.188481675392675
20093,11466,15,3.1,2.9,102,26,26,Inf,NA,30.222222222222225,13.695652173913043,11.885588558855888,1.3333333333333346,4.0000000000000036
20095,7911,13,3.2,3,13,26,26,12.93458029198813,-9.788359788359788,0.033602150537633456,18.421052631578945,0,1.3333333333333346,4.0000000000000036
20097,0,14,3.3,3.1,40,0,517,NA,NA,NA,NA,0.8547008547008517,-32.478632478632484,0.3883495145631022
20099,10847,15,3.6,3.2,72,29,57,5.037415072766597,-8.684210526315791,1.9607843137254906,-4.658944658944656,-4.517818107874535,1.1904761904761936,7.547169811320753
20101,0,12,2.9,2.8,58,0,NA,NA,NA,NA,NA,0.6046188918624296,NA,NA
20103,6069,13,3,2.8,40,39,181,-1.6489477553020622,3.2828282828282833,-1.075268817204304,4.579710144927536,2.6981953811222072,3.7816387816387813,2.259887005649719
20105,6879,13,3.1,3.1,32,0,NA,6.126219635657965,NA,18.611746758199853,NA,1.0752688172043001,-32.25806451612903,NA
20107,8509,13,3.2,3,21,32,63,1.41071611313102,-3.398692810457519,0.031565656565653764,1.567398119122262,33.63636363636364,17.46031746031746,0
20109,5465,11,2.8,2.8,71,72,NA,-20.99750459371527,0,-1.0727969348659014,-5.914786967418551,-11.574074074074073,0.006520605112155427,NA
20111,7986,17,3.7,3.4,69,66,268,10.312516381489644,10.256410256410257,3.2475490196078467,4.340900039824766,3.6641852770885017,3.81985125014103,-4.62633451957295
20113,6652,11,2.7,2.7,71,48,82,1.8659019163220807,7.407407407407411,3.1304347826086967,4.797979797979802,-0.4074074074074045,-1.9460089000139107,5.128205128205132
20115,6676,13,3.1,2.9,25,25,49,0.8870859438432946,0,12.187088274044795,2.6115859449192778,3.819444444444443,1.3888888888888913,19.512195121951216
20117,5796,14,3.1,3,50,60,20,-3.768313149940054,-2.222222222222222,0.3456221198156661,13.319530710835055,1.9274376417233583,7.482993197278913,0
20119,6426,13,3,2.9,23,23,NA,1.6185120312699879,9.393939393939398,NA,-4.135101010101009,1.5151515151515138,1.5151515151515138,NA
20121,6278,11,2.8,2.8,37,24,137,-1.0526398719716539,-2.350427350427353,-3.299962921764928,2.5641025641025625,-5.9893522626441875,0.7936507936507949,15.126050420168058
20123,8099,12,2.8,2.8,78,48,80,1.9976255531181586,5.050505050505051,19.71677559912854,44.44444444444445,-0.42194092827004076,0.7092198581560257,2.564102564102555
20125,8817,17,3.5,3.3,38,53,185,-1.1492123099543283,-3.606237816764135,-3.4900284900284886,-1.932773109243698,-9.330186652250154,10.180272108843543,9.467455621301779
20127,8091,12,3,2.9,70,18,35,3.2373840112659424,-5.833333333333335,2.38095238095238,NA,-5.686274509803924,1.9607843137254906,0
20129,9207,16,3.3,3,95,32,32,Inf,NA,NA,NA,6.1785287591739175,1.0752688172043001,0
20131,7203,11,2.8,2.8,98,79,NA,2.3724318820947317,-2.777777777777779,17.037037037037038,14.263920671243328,0.003435717721430217,0,NA
20133,7555,14,3.3,3.2,55,30,91,-9.408485902130595,-8.771929824561406,-1.658986175115207,-3.3333333333333366,0.44526901669758345,0,7.058823529411762
