GEOID,year,force,employed,unemployed,rate
54023,2012,6171,5627,544,8.8
54025,2012,15490,14254,1236,8
54027,2012,9736,8963,773,7.9
54029,2012,13753,12476,1277,9.3
54031,2012,5570,4979,591,10.6
54033,2012,31407,29358,2049,6.5
54035,2012,12015,10988,1027,8.5
54037,2012,27507,26019,1488,5.4
54039,2012,91341,85308,6033,6.6
54041,2012,7381,6861,520,7
54043,2012,7706,6910,796,10.3
54045,2012,12904,11646,1258,9.7
54047,2012,6599,5802,797,12.1
54049,2012,26833,25103,1730,6.4
54051,2012,14325,13170,1155,8.1
54053,2012,10902,9826,1076,9.9
54055,2012,23431,21470,1961,8.4
54057,2012,12095,11071,1024,8.5
54059,2012,8988,8115,873,9.7
54061,2012,49695,47114,2581,5.2
54063,2012,5733,5318,415,7.2
54065,2012,7589,7033,556,7.3
54067,2012,10832,9827,1005,9.3
54069,2012,21355,19994,1361,6.4
54071,2012,3636,3389,247,6.8
54073,2012,2878,2627,251,8.7
54075,2012,3623,3255,368,10.2
54077,2012,14778,13735,1043,7.1
54079,2012,26373,24679,1694,6.4
54081,2012,32843,30456,2387,7.3
54083,2012,12078,11023,1055,8.7
54085,2012,4382,4059,323,7.4
54087,2012,5326,4720,606,11.4
54089,2012,4637,4226,411,8.9
54091,2012,7562,7045,517,6.8
54093,2012,3192,2934,258,8.1
54095,2012,3661,3325,336,9.2
54097,2012,9986,9206,780,7.8
54099,2012,16389,15143,1246,7.6
54101,2012,3604,3218,386,10.7
54103,2012,7262,6582,680,9.4
54105,2012,2297,2045,252,11
54107,2012,38543,35739,2804,7.3
54109,2012,8379,7610,769,9.2
55001,2012,8984,8002,982,10.9
55003,2012,8237,7473,764,9.3
55005,2012,23711,21839,1872,7.9
55007,2012,7796,6955,841,10.8
55009,2012,137667,128636,9031,6.6
55011,2012,6639,6223,416,6.3
55013,2012,7540,6859,681,9
55015,2012,27296,25837,1459,5.3
55017,2012,33263,31011,2252,6.8
55019,2012,17098,15829,1269,7.4
55021,2012,31327,29057,2270,7.2
55023,2012,8302,7599,703,8.5
55025,2012,297434,282937,14497,4.9
55027,2012,47740,44326,3414,7.2
55029,2012,15765,14146,1619,10.3
55031,2012,23432,21826,1606,6.9
55033,2012,23431,21890,1541,6.6
55035,2012,58257,54879,3378,5.8
55037,2012,2211,2027,184,8.3
55039,2012,56122,52478,3644,6.5
55041,2012,4142,3687,455,11
55043,2012,27698,26042,1656,6
55045,2012,20832,19531,1301,6.2
55047,2012,10314,9539,775,7.5
55049,2012,13549,12646,903,6.7
55051,2012,2783,2492,291,10.5
55053,2012,10315,9562,753,7.3
55055,2012,46217,43133,3084,6.7
55057,2012,13584,12444,1140,8.4
55059,2012,87025,79931,7094,8.2
55061,2012,11017,10296,721,6.5
55063,2012,66416,62803,3613,5.4
55065,2012,9399,8872,527,5.6
55067,2012,9974,9047,927,9.3
55069,2012,15111,13730,1381,9.1
55071,2012,43692,40298,3394,7.8
55073,2012,71645,66399,5246,7.3
55075,2012,21448,19658,1790,8.3
55077,2012,7580,6911,669,8.8
55078,2012,1589,1330,259,16.3
55079,2012,476469,435423,41046,8.6
55081,2012,22786,21126,1660,7.3
55083,2012,20661,18927,1734,8.4
55085,2012,19139,17474,1665,8.7
55087,2012,100332,93885,6447,6.4
55089,2012,47379,44775,2604,5.5
55091,2012,4076,3844,232,5.7
55093,2012,23895,22576,1319,5.5
55095,2012,24001,22070,1931,8
55097,2012,38919,36072,2847,7.3
55099,2012,7049,6519,530,7.5
55101,2012,100428,92033,8395,8.4
55103,2012,9709,9102,607,6.3
55105,2012,81435,74652,6783,8.3
55107,2012,6782,6169,613,9
55109,2012,47486,44758,2728,5.7
55111,2012,35637,33178,2459,6.9
55113,2012,8278,7387,891,10.8
55115,2012,21621,19894,1727,8
55117,2012,60308,56177,4131,6.8
55119,2012,11080,10283,797,7.2
55121,2012,16367,15433,934,5.7
55123,2012,15043,14084,959,6.4
55125,2012,10101,9088,1013,10
55127,2012,56034,51975,4059,7.2
55129,2012,8089,7450,639,7.9
55131,2012,75075,70465,4610,6.1
55133,2012,217591,205072,12519,5.8
55135,2012,27389,25311,2078,7.6
55137,2012,12020,10968,1052,8.8
55139,2012,92509,86348,6161,6.7
55141,2012,39716,36722,2994,7.5
56001,2012,20736,19845,891,4.3
56003,2012,5637,5320,317,5.6
56005,2012,26119,24907,1212,4.6
56007,2012,8215,7790,425,5.2
56009,2012,7976,7634,342,4.3
56011,2012,3814,3628,186,4.9
56013,2012,21271,19989,1282,6
56015,2012,7511,7160,351,4.7
56017,2012,2578,2456,122,4.7
56019,2012,4472,4234,238,5.3
56021,2012,47711,44967,2744,5.8
56023,2012,8274,7685,589,7.1
56025,2012,42388,40242,2146,5.1
56027,2012,1381,1328,53,3.8
56029,2012,16262,15360,902,5.5
56031,2012,4787,4553,234,4.9
56033,2012,15903,14916,987,6.2
56035,2012,5572,5300,272,4.9
56037,2012,24138,22986,1152,4.8
56039,2012,13805,12881,924,6.7
56041,2012,10263,9689,574,5.6
56043,2012,4487,4254,233,5.2
56045,2012,3972,3811,161,4.1
72001,2012,4976,3898,1078,21.7
72003,2012,12716,10387,2329,18.3
72005,2012,16155,13142,3013,18.7
72007,2012,7363,5995,1368,18.6
72009,2012,7232,5856,1376,19
72011,2012,9355,7765,1590,17
72013,2012,25539,21489,4050,15.9
72015,2012,5724,4428,1296,22.6
72017,2012,6193,4995,1198,19.3
72019,2012,7863,6589,1274,16.2
72021,2012,72108,64165,7943,11
72023,2012,14582,12333,2249,15.4
72025,2012,52230,45171,7059,13.5
72027,2012,9980,8551,1429,14.3
72029,2012,16726,14402,2324,13.9
72031,2012,66781,59747,7034,10.5
72033,2012,8713,7539,1174,13.5
72035,2012,17454,14860,2594,14.9
72037,2012,4356,3527,829,19
72039,2012,4285,3356,929,21.7
72041,2012,16861,14413,2448,14.5
72043,2012,11816,9339,2477,21
72045,2012,5568,4434,1134,20.4
72047,2012,9832,8260,1572,16
72049,2012,840,792,48,5.7
72051,2012,12971,11790,1181,9.1
72053,2012,12720,10430,2290,18
72054,2012,3665,2962,703,19.2
72055,2012,4759,3577,1182,24.8
72057,2012,13371,10581,2790,20.9
72059,2012,5766,4532,1234,21.4
72061,2012,38890,36304,2586,6.6
72063,2012,17314,15360,1954,11.3
72065,2012,13435,11252,2183,16.2
72067,2012,5916,5036,880,14.9
72069,2012,19211,15422,3789,19.7
72071,2012,12597,10302,2295,18.2
72073,2012,4569,3799,770,16.9
72075,2012,16438,13747,2691,16.4
72077,2012,12888,10785,2103,16.3
72079,2012,6133,4715,1418,23.1
72081,2012,7728,6217,1511,19.6
72083,2012,3709,3108,601,16.2
72085,2012,12063,9790,2273,18.8
72087,2012,9377,8171,1206,12.9
72089,2012,6981,5609,1372,19.7
72091,2012,12481,10606,1875,15
72093,2012,2165,1765,400,18.5
72095,2012,3339,2574,765,22.9
72097,2012,25685,21396,4289,16.7
72099,2012,11402,9200,2202,19.3
72101,2012,8677,7088,1589,18.3
72103,2012,8566,7105,1461,17.1
72105,2012,7774,6460,1314,16.9
72107,2012,5726,4588,1138,19.9
72109,2012,5462,4090,1372,25.1
72111,2012,6843,5444,1399,20.4
72113,2012,52179,43880,8299,15.9
72115,2012,6372,5194,1178,18.5
72117,2012,4811,3912,899,18.7
72119,2012,17927,15704,2223,12.4
72121,2012,7032,5563,1469,20.9
72123,2012,8978,6741,2237,24.9
72125,2012,11171,9128,2043,18.3
72127,2012,145024,132233,12791,8.8
72129,2012,12713,10710,2003,15.8
72131,2012,11317,8813,2504,22.1
72133,2012,9892,7914,1978,20
72135,2012,26636,23951,2685,10.1
72137,2012,31909,28534,3375,10.6
72139,2012,28626,26231,2395,8.4
72141,2012,7551,6088,1463,19.4
72143,2012,10301,8845,1456,14.1
72145,2012,14796,12435,2361,16
72147,2012,3043,2651,392,12.9
72149,2012,8308,6584,1724,20.8
72151,2012,10302,7903,2399,23.3
72153,2012,11531,9140,2391,20.7
01001,2013,25810,24205,1605,6.2
01003,2013,85280,79626,5654,6.6
01005,2013,9099,8168,931,10.2
01007,2013,8705,8016,689,7.9
01009,2013,24887,23325,1562,6.3
01011,2013,4778,4331,447,9.4
01013,2013,9147,8206,941,10.3
01015,2013,48405,44163,4242,8.8
01017,2013,15275,14058,1217,8
01019,2013,11403,10649,754,6.6
01021,2013,19359,18090,1269,6.6
01023,2013,4703,4270,433,9.2
01025,2013,8285,7145,1140,13.8
01027,2013,5393,4943,450,8.3
01029,2013,5830,5383,447,7.7
01031,2013,20516,19105,1411,6.9
01033,2013,23896,21937,1959,8.2
01035,2013,4695,4191,504,10.7
01037,2013,4452,4044,408,9.2
01039,2013,16066,14768,1298,8.1
01041,2013,6311,5828,483,7.7
01043,2013,35783,33402,2381,6.7
01045,2013,20750,19220,1530,7.4
01047,2013,16293,14301,1992,12.2
01049,2013,29033,26823,2210,7.6
01051,2013,36930,34658,2272,6.2
01053,2013,14292,13065,1227,8.6
01055,2013,43862,40538,3324,7.6
01057,2013,6406,5875,531,8.3
01059,2013,13678,12578,1100,8
01061,2013,11044,10276,768,7
01063,2013,2997,2614,383,12.8
01065,2013,6208,5486,722,11.6
01067,2013,6954,6421,533,7.7
01069,2013,45711,42553,3158,6.9
01071,2013,23687,21822,1865,7.9
01073,2013,315405,294426,20979,6.7
01075,2013,5802,5394,408,7
01077,2013,43150,40083,3067,7.1
01079,2013,14282,13093,1189,8.3
01081,2013,70523,66379,4144,5.9
01083,2013,39435,36969,2466,6.3
01085,2013,4009,3443,566,14.1
01087,2013,8414,7603,811,9.6
01089,2013,171363,160551,10812,6.3
01091,2013,7634,6955,679,8.9
01093,2013,12487,11499,988,7.9
01095,2013,40614,37841,2773,6.8
01097,2013,187046,171088,15958,8.5
01099,2013,7766,6843,923,11.9
01101,2013,106360,98613,7747,7.3
01103,2013,57001,53090,3911,6.9
01105,2013,3566,3083,483,13.5
01107,2013,7420,6727,693,9.3
01109,2013,14924,13785,1139,7.6
01111,2013,9212,8498,714,7.8
01113,2013,25018,23208,1810,7.2
01115,2013,38835,36455,2380,6.1
01117,2013,107004,102054,4950,4.6
01119,2013,5463,4969,494,9
01121,2013,35771,32700,3071,8.6
01123,2013,18399,16909,1490,8.1
01125,2013,95678,89602,6076,6.4
01127,2013,26364,24136,2228,8.5
01129,2013,6714,5985,729,10.9
01131,2013,2780,2244,536,19.3
01133,2013,9644,8737,907,9.4
02013,2013,2217,2083,134,6
02016,2013,4272,3976,296,6.9
02020,2013,158401,150169,8232,5.2
02050,2013,7424,6224,1200,16.2
02060,2013,491,448,43,8.8
02068,2013,1078,943,135,12.5
02070,2013,2134,1916,218,10.2
02090,2013,47286,44514,2772,5.9
02100,2013,1142,1026,116,10.2
02105,2013,1124,959,165,14.7
02110,2013,17589,16702,887,5
02122,2013,27831,25592,2239,8
02130,2013,7168,6606,562,7.8
02150,2013,6594,6183,411,6.2
02158,2013,2782,2124,658,23.7
02164,2013,638,539,99,15.5
02170,2013,43925,40253,3672,8.4
02180,2013,4142,3631,511,12.3
02185,2013,4072,3772,300,7.4
02188,2013,3068,2564,504,16.4
02195,2013,1659,1515,144,8.7
02198,2013,2811,2468,343,12.2
02220,2013,4625,4371,254,5.5
02230,2013,794,695,99,12.5
02240,2013,3013,2617,396,13.1
02261,2013,4934,4444,490,9.9
02275,2013,1059,974,85,8
02282,2013,285,258,27,9.5
02290,2013,2736,2234,502,18.3
04001,2013,21829,17813,4016,18.4
04003,2013,51308,46587,4721,9.2
04005,2013,70877,65110,5767,8.1
04007,2013,20901,18890,2011,9.6
04009,2013,14276,13173,1103,7.7
04011,2013,4580,4311,269,5.9
04012,2013,8028,7372,656,8.2
04013,2013,1907171,1781737,125434,6.6
04015,2013,76838,68888,7950,10.3
04017,2013,41925,36283,5642,13.5
04019,2013,456994,426120,30874,6.8
04021,2013,148275,136324,11951,8.1
04023,2013,20111,17023,3088,15.4
04025,2013,91587,84500,7087,7.7
04027,2013,94729,70567,24162,25.5
05001,2013,9589,8884,705,7.4
05003,2013,8923,7953,970,10.9
05005,2013,16067,14775,1292,8
05007,2013,111857,105567,6290,5.6
05009,2013,16048,14922,1126,7
05011,2013,4127,3722,405,9.8
05013,2013,2424,2226,198,8.2
05015,2013,12284,11548,736,6
05017,2013,3843,3397,446,11.6
05019,2013,9923,9030,893,9
05021,2013,6530,5895,635,9.7
05023,2013,10028,9172,856,8.5
05025,2013,3600,3328,272,7.6
05027,2013,9679,8830,849,8.8
05029,2013,8647,7850,797,9.2
05031,2013,49333,46104,3229,6.5
05033,2013,27056,24989,2067,7.6
05035,2013,21541,19737,1804,8.4
05037,2013,8207,7586,621,7.6
05039,2013,2934,2616,318,10.8
05041,2013,5644,5100,544,9.6
05043,2013,8169,7370,799,9.8
05045,2013,59300,55458,3842,6.5
05047,2013,7423,6913,510,6.9
05049,2013,4918,4579,339,6.9
05051,2013,40834,37743,3091,7.6
05053,2013,8273,7733,540,6.5
05055,2013,19420,17889,1531,7.9
05057,2013,10096,9365,731,7.2
05059,2013,14111,13084,1027,7.3
05061,2013,6235,5836,399,6.4
05063,2013,15805,14382,1423,9
05065,2013,5002,4570,432,8.6
05067,2013,6276,5593,683,10.9
05069,2013,31027,27830,3197,10.3
05071,2013,10564,9756,808,7.6
05073,2013,2743,2479,264,9.6
05075,2013,7149,6515,634,8.9
05077,2013,3313,3005,308,9.3
05079,2013,4354,3993,361,8.3
05081,2013,5708,5275,433,7.6
05083,2013,9248,8530,718,7.8
05085,2013,32797,30800,1997,6.1
05087,2013,6857,6461,396,5.8
05089,2013,6514,6013,501,7.7
05091,2013,19556,18303,1253,6.4
05093,2013,19000,16852,2148,11.3
05095,2013,3121,2847,274,8.8
05097,2013,3418,3131,287,8.4
05099,2013,3779,3488,291,7.7
05101,2013,3490,3249,241,6.9
05103,2013,10253,9261,992,9.7
05105,2013,4364,3956,408,9.3
05107,2013,7595,6732,863,11.4
05109,2013,4202,3831,371,8.8
05111,2013,10147,9289,858,8.5
05113,2013,8455,7850,605,7.2
05115,2013,29650,27479,2171,7.3
05117,2013,3803,3535,268,7
05119,2013,186725,174559,12166,6.5
05121,2013,6692,6055,637,9.5
05123,2013,9173,8220,953,10.4
05125,2013,54784,51620,3164,5.8
05127,2013,4591,4303,288,6.3
05129,2013,3125,2877,248,7.9
05131,2013,58153,53824,4329,7.4
05133,2013,5926,5431,495,8.4
05135,2013,6019,5433,586,9.7
05137,2013,4803,4400,403,8.4
05139,2013,16600,15174,1426,8.6
05141,2013,6494,5865,629,9.7
05143,2013,106852,101138,5714,5.3
05145,2013,35094,32359,2735,7.8
05147,2013,3237,2930,307,9.5
05149,2013,9065,8471,594,6.6
06001,2013,802813,744764,58049,7.2
06003,2013,526,475,51,9.7
06005,2013,14449,12959,1490,10.3
06007,2013,101748,91263,10485,10.3
06009,2013,20255,18243,2012,9.9
06011,2013,11292,9156,2136,18.9
06013,2013,538002,497661,40341,7.5
06015,2013,10330,9107,1223,11.8
06017,2013,88598,81063,7535,8.5
06019,2013,437908,379850,58058,13.3
06021,2013,12990,11418,1572,12.1
06023,2013,63055,57947,5108,8.1
06025,2013,78271,58670,19601,25
06027,2013,9390,8654,736,7.8
06029,2013,393440,347213,46227,11.7
06031,2013,58198,50387,7811,13.4
06033,2013,29259,26068,3191,10.9
06035,2013,11005,9838,1167,10.6
06037,2013,4967167,4482594,484573,9.8
06039,2013,62263,54428,7835,12.6
06041,2013,138367,131216,7151,5.2
06043,2013,8229,7363,866,10.5
06045,2013,40837,37425,3412,8.4
06047,2013,114628,98009,16619,14.5
06049,2013,3503,3073,430,12.3
06051,2013,8368,7655,713,8.5
06053,2013,216380,194075,22305,10.3
06055,2013,72809,67766,5043,6.9
06057,2013,48169,44267,3902,8.1
06059,2013,1565334,1462270,103064,6.6
06061,2013,175833,162264,13569,7.7
06063,2013,8256,7114,1142,13.8
06065,2013,996411,897722,98689,9.9
06067,2013,680241,619835,60406,8.9
06069,2013,28904,25696,3208,11.1
06071,2013,896673,809057,87616,9.8
06073,2013,1543189,1422391,120798,7.8
06075,2013,516300,488121,28179,5.5
06077,2013,313101,274562,38539,12.3
06079,2013,138258,128819,9439,6.8
06081,2013,418085,396092,21993,5.3
06083,2013,217331,201680,15651,7.2
06085,2013,971862,909039,62823,6.5
06087,2013,142067,127466,14601,10.3
06089,2013,75285,66385,8900,11.8
06091,2013,1452,1267,185,12.7
06093,2013,18293,15888,2405,13.1
06095,2013,203055,184630,18425,9.1
06097,2013,249962,232197,17765,7.1
06099,2013,240987,209781,31206,12.9
06101,2013,44792,38243,6549,14.6
06103,2013,25086,22171,2915,11.6
06105,2013,5192,4572,620,11.9
06107,2013,201053,172171,28882,14.4
06109,2013,21749,19406,2343,10.8
06111,2013,433914,399769,34145,7.9
06113,2013,101835,92660,9175,9
06115,2013,28250,24531,3719,13.2
08001,2013,241765,222106,19659,8.1
08003,2013,7562,6827,735,9.7
08005,2013,326280,304753,21527,6.6
08007,2013,5699,5200,499,8.8
08009,2013,1895,1817,78,4.1
08011,2013,1646,1519,127,7.7
08013,2013,174782,165184,9598,5.5
08014,2013,32776,30871,1905,5.8
08015,2013,8301,7790,511,6.2
08017,2013,969,928,41,4.2
08019,2013,5440,5099,341,6.3
08021,2013,3610,3226,384,10.6
08023,2013,1596,1417,179,11.2
08025,2013,1322,1227,95,7.2
08027,2013,1919,1797,122,6.4
08029,2013,13852,12617,1235,8.9
08031,2013,362752,338686,24066,6.6
08033,2013,1014,930,84,8.3
08035,2013,164441,155708,8733,5.3
08037,2013,31874,29947,1927,6
08039,2013,12693,11946,747,5.9
08041,2013,306761,282583,24178,7.9
08043,2013,14946,13349,1597,10.7
08045,2013,30944,28635,2309,7.5
08047,2013,3314,3115,199,6
08049,2013,8769,8257,512,5.8
08051,2013,9635,9108,527,5.5
08053,2013,432,412,20,4.6
08055,2013,2541,2193,348,13.7
08057,2013,793,755,38,4.8
08059,2013,305200,286109,19091,6.3
08061,2013,764,730,34,4.5
08063,2013,4081,3921,160,3.9
08065,2013,4440,4120,320,7.2
08067,2013,29559,27873,1686,5.7
08069,2013,174165,164046,10119,5.8
08071,2013,6734,5983,751,11.2
08073,2013,2105,1982,123,5.8
08075,2013,10798,10245,553,5.1
08077,2013,73542,67108,6434,8.7
08079,2013,425,400,25,5.9
08081,2013,7535,7013,522,6.9
08083,2013,12713,11730,983,7.7
08085,2013,19297,17474,1823,9.4
08087,2013,14659,13702,957,6.5
08089,2013,8207,7399,808,9.8
08091,2013,2128,1966,162,7.6
08093,2013,9252,8691,561,6.1
08095,2013,2124,2026,98,4.6
08097,2013,10782,10084,698,6.5
08099,2013,5857,5489,368,6.3
08101,2013,73335,66114,7221,9.8
08103,2013,3072,2831,241,7.8
08105,2013,4878,4313,565,11.6
08107,2013,14494,13632,862,5.9
08109,2013,2953,2620,333,11.3
08111,2013,477,436,41,8.6
08113,2013,4777,4459,318,6.7
08115,2013,1090,1022,68,6.2
08117,2013,19350,18379,971,5
08119,2013,11712,10798,914,7.8
08121,2013,2549,2432,117,4.6
08123,2013,139047,129920,9127,6.6
08125,2013,4736,4511,225,4.8
09001,2013,467863,433839,34024,7.3
09003,2013,467277,430020,37257,8
09005,2013,104547,97109,7438,7.1
09007,2013,90957,84859,6098,6.7
09009,2013,450158,411726,38432,8.5
09011,2013,136843,125701,11142,8.1
09013,2013,83466,77736,5730,6.9
09015,2013,62229,56774,5455,8.8
10001,2013,73824,68405,5419,7.3
10003,2013,276688,258787,17901,6.5
10005,2013,92216,85927,6289,6.8
11001,2013,374126,342351,31775,8.5
12001,2013,129435,122038,7397,5.7
12003,2013,11270,10438,832,7.4
12005,2013,86420,80126,6294,7.3
12007,2013,10985,10293,692,6.3
12009,2013,258685,237228,21457,8.3
12011,2013,974428,908457,65971,6.8
12013,2013,4916,4530,386,7.9
12015,2013,66196,60889,5307,8
12017,2013,49374,44587,4787,9.7
12019,2013,96943,90794,6149,6.3
12021,2013,155575,144588,10987,7.1
12023,2013,27867,25759,2108,7.6
12027,2013,13133,12056,1077,8.2
12029,2013,5846,5348,498,8.5
12031,2013,457588,423256,34332,7.5
12033,2013,138979,128926,10053,7.2
12035,2013,44020,40340,3680,8.4
12037,2013,4992,4716,276,5.5
12039,2013,18866,17138,1728,9.2
12041,2013,6623,6103,520,7.9
12043,2013,5468,5062,406,7.4
12045,2013,6162,5746,416,6.8
12047,2013,4633,4236,397,8.6
12049,2013,11052,10141,911,8.2
12051,2013,16651,14661,1990,12
12053,2013,66338,60381,5957,9
12055,2013,36128,32688,3440,9.5
12057,2013,673420,629073,44347,6.6
12059,2013,7012,6461,551,7.9
12061,2013,61499,55568,5931,9.6
12063,2013,17779,16438,1341,7.5
12065,2013,5469,5045,424,7.8
12067,2013,3501,3319,182,5.2
12069,2013,135456,125441,10015,7.4
12071,2013,299129,277332,21797,7.3
12073,2013,148268,139235,9033,6.1
12075,2013,16335,15001,1334,8.2
12077,2013,2844,2654,190,6.7
12079,2013,7910,7295,615,7.8
12081,2013,155326,144918,10408,6.7
12083,2013,131043,119852,11191,8.5
12085,2013,67497,62628,4869,7.2
12086,2013,1291199,1195237,95962,7.4
12087,2013,44317,42172,2145,4.8
12089,2013,36175,33743,2432,6.7
12091,2013,92170,86899,5271,5.7
12093,2013,18103,16519,1584,8.7
12095,2013,663087,618150,44937,6.8
12097,2013,147899,136197,11702,7.9
12099,2013,672215,624322,47893,7.1
12101,2013,210396,194247,16149,7.7
12103,2013,470232,438997,31235,6.6
12105,2013,278708,255795,22913,8.2
12107,2013,28211,25274,2937,10.4
12109,2013,107375,101542,5833,5.4
12111,2013,129208,116341,12867,10
12113,2013,73045,68373,4672,6.4
12115,2013,170746,158821,11925,7
12117,2013,232955,217434,15521,6.7
12119,2013,27572,25020,2552,9.3
12121,2013,18077,16826,1251,6.9
12123,2013,9484,8742,742,7.8
12125,2013,4984,4669,315,6.3
12127,2013,235627,216323,19304,8.2
12129,2013,14078,13238,840,6
12131,2013,26975,25329,1646,6.1
12133,2013,9853,9094,759,7.7
13001,2013,8673,7741,932,10.7
13003,2013,3485,3159,326,9.4
13005,2013,4628,4237,391,8.4
13007,2013,1129,1010,119,10.5
13009,2013,18527,16649,1878,10.1
13011,2013,7995,7365,630,7.9
13013,2013,34681,32118,2563,7.4
13015,2013,47053,42976,4077,8.7
13017,2013,5775,5055,720,12.5
13019,2013,7410,6703,707,9.5
13021,2013,69888,63407,6481,9.3
13023,2013,4788,4118,670,14
13025,2013,7036,6287,749,10.6
13027,2013,6682,6125,557,8.3
13029,2013,15417,14270,1147,7.4
13031,2013,34177,31209,2968,8.7
13033,2013,9484,8348,1136,12
13035,2013,10197,9250,947,9.3
13037,2013,2105,1934,171,8.1
13039,2013,21579,19904,1675,7.8
13043,2013,5102,4685,417,8.2
13045,2013,51854,46866,4988,9.6
13047,2013,31646,29516,2130,6.7
13049,2013,4919,4504,415,8.4
13051,2013,131360,120499,10861,8.3
13053,2013,2461,2191,270,11
13055,2013,10537,9589,948,9
13057,2013,115674,108567,7107,6.1
13059,2013,57878,53353,4525,7.8
13061,2013,955,846,109,11.4
13063,2013,125018,111547,13471,10.8
13065,2013,2830,2571,259,9.2
13067,2013,388813,362780,26033,6.7
13069,2013,17509,15772,1737,9.9
13071,2013,20328,18545,1783,8.8
13073,2013,65565,61317,4248,6.5
13075,2013,7437,6802,635,8.5
13077,2013,65810,61216,4594,7
13079,2013,5688,5185,503,8.8
13081,2013,9674,8594,1080,11.2
13083,2013,8127,7548,579,7.1
13085,2013,10782,9986,796,7.4
13087,2013,11575,10476,1099,9.5
13089,2013,368650,337594,31056,8.4
13091,2013,7781,6896,885,11.4
13093,2013,4515,3996,519,11.5
13095,2013,39714,35610,4104,10.3
13097,2013,67309,61525,5784,8.6
13099,2013,4375,3975,400,9.1
13101,2013,1780,1667,113,6.3
13103,2013,26177,24303,1874,7.2
13105,2013,8368,7463,905,10.8
13107,2013,8845,7738,1107,12.5
13109,2013,4727,4367,360,7.6
13111,2013,9762,8884,878,9
13113,2013,53405,49826,3579,6.7
13115,2013,43769,39614,4155,9.5
13117,2013,96487,90817,5670,5.9
13119,2013,9331,8420,911,9.8
13121,2013,508273,467197,41076,8.1
13123,2013,11907,10837,1070,9
13125,2013,1289,1167,122,9.5
13127,2013,38055,34821,3234,8.5
13129,2013,26195,23876,2319,8.9
13131,2013,10482,9673,809,7.7
13133,2013,6350,5721,629,9.9
13135,2013,438240,408130,30110,6.9
13137,2013,19316,17768,1548,8
13139,2013,89494,83366,6128,6.8
13141,2013,2641,2253,388,14.7
13143,2013,11968,10859,1109,9.3
13145,2013,15810,14776,1034,6.5
13147,2013,10498,9533,965,9.2
13149,2013,5010,4539,471,9.4
13151,2013,103433,94697,8736,8.4
13153,2013,67462,62389,5073,7.5
13155,2013,3371,3013,358,10.6
13157,2013,29599,27557,2042,6.9
13159,2013,6514,5975,539,8.3
13161,2013,6383,5749,634,9.9
13163,2013,6841,5885,956,14
13165,2013,3324,2914,410,12.3
13167,2013,4000,3607,393,9.8
13169,2013,13610,12619,991,7.3
13171,2013,7822,6939,883,11.3
13173,2013,3844,3514,330,8.6
13175,2013,19422,17331,2091,10.8
13177,2013,14297,13314,983,6.9
13179,2013,26201,23978,2223,8.5
