GEOID,d_trump,d_trump3,d_clinton,d_clinton3
51610,209948.26698756218,49590.38376952959,32810.404673928766,238537.0485446397
05097,331719.25681585405,359507.79286628787,331078.9658262747,636172.203632097
29205,236466.03806014708,234017.06835239605,230651.44267081507,241344.54666208057
51730,193937.47228586738,140766.11529624744,114604.31209041738,223417.58270842492
19001,71906.86124075964,87263.71392013055,67001.64276173596,129963.68939253561
06053,542168.9739811092,438511.8531651068,387353.0355036916,663555.5091835369
12027,105091.5352401087,81707.608468505,71548.79128861426,113809.30559856932
17011,187033.3031567059,154618.6661559286,87646.83922622493,290556.7975171499
39173,120430.05017732875,30727.28748282814,25982.0712429845,232426.50543807764
20079,192332.60367415394,214848.92989866863,184140.9884635936,403550.3610147646
20111,164697.64936676796,156966.84068748227,147785.4582229186,327351.89153827773
19183,71305.61348787347,80287.48849629768,71485.58743305001,132260.04807654902
26067,66223.94639144395,47806.80997121341,44996.19152311455,249204.03454092031
48123,901809.2935278594,604042.5932047352,136880.18451000846,1168794.5657193507
48125,600721.4957354943,543430.3143303922,474531.52273444296,669563.6477274601
26077,85802.81778648062,84912.436493652,81777.89614773115,263416.2882358443
21161,385056.9815257499,92982.90667321219,81247.3993494795,397143.50251762115
27067,411471.04138383636,246407.34852447195,143349.9693552609,424296.9304755599
51025,130408.82261318139,137406.06542690078,132513.5831740864,162155.6361305507
37093,99840.42134240006,79747.14987261532,31245.55563057875,118498.37605215401
26123,65976.75307755319,87376.72647633537,61541.377611777716,278534.3207409452
26139,8714.368373748177,55303.97150113135,26229.005162219382,244898.5299221496
26159,80616.5087083427,98496.99432770206,85026.20784476254,262993.0576049601
17039,305185.6355539987,272731.3788691624,205638.55509925494,376425.6717520192
17055,502175.37641482096,430169.0279269873,401156.5392582148,545883.9067712215
17065,509304.51644527353,407884.05382395576,366241.3008801803,559311.923797336
37035,100277.66666709939,59243.98317457492,59105.74414672063,188587.09903161932
27041,504657.49807890016,311828.16349479347,210333.00966082633,516612.45451624296
40073,237984.1060282336,307696.2748467798,235690.60102047183,537264.0671162787
41001,978914.1567884259,573939.2259537601,503314.0736993962,1045845.4651970934
48149,808220.4875595536,528481.9351577124,81877.16237397378,1101803.1715141917
40093,268623.8019165793,329989.3137707309,264519.4008347935,508544.8312775297
48003,688891.6279800656,564271.1977382721,476888.1117995708,793883.2390890246
46025,489926.7837149705,356879.12070921535,284530.32541743736,523693.8940317433
46039,428367.06691389414,308066.2742543595,253754.90232480684,457344.199405072
46067,385766.815576984,267833.85793030035,144608.54521630137,432206.78573093656
47039,689220.0150654948,471655.4094691964,414799.90962466586,723324.2180340954
48023,500256.0757038821,466577.37671939936,399254.25551795564,689403.0713321371
47071,696393.7768052529,463523.4910710799,371805.9495974506,743562.9719117961
46061,407730.93060617096,291108.5922922149,173198.57572511246,451421.6390224982
46097,419290.11691200134,299504.3702507972,196607.71090347396,459419.8625901039
46073,488125.5902297156,358815.81935148535,251471.53470254442,531108.8959001745
54001,147013.3299872047,160188.2978052105,154003.54873405365,210579.31702245542
17063,278613.8759962631,203060.6356807061,180721.44115587196,330604.9722041207
47101,651251.1560131687,442122.2360543693,436387.6824846819,729364.1576342166
55069,404699.0012946029,159437.28873480807,151129.9204429356,445213.54127996496
48255,930201.2704542844,637196.889533252,155686.16307676575,1174215.0570504945
31037,281975.23202670866,166272.56002919225,105988.62014969822,339496.8962433243
31003,367367.5449307428,236548.7709733038,140973.66038007123,422240.90515254665
29007,302657.9575100915,273545.08173255104,235724.0298600068,306461.76013916696
48237,483291.51294157864,433203.5032295675,331452.1009213259,746199.4251295569
19029,107590.72928966444,98307.92818126411,80878.96670184283,166059.8387664522
48135,738169.8235939238,585205.9756788753,499777.72753943526,828115.3454909794
48209,809894.6542414295,547876.4997714733,47346.1799552415,1053958.4527818188
48293,620058.418438995,466432.83977129497,170835.46825865857,938849.0893149413
48021,789500.8031384646,515343.9879235607,36484.69991526846,1067903.84677719
13003,363245.1595784681,153779.329929934,149545.31410102485,375854.89760894066
13277,402450.6585196881,182704.87893257674,123869.05960022697,409038.65927828674
13101,305518.51927418227,119584.31007299288,107815.22452480604,313387.8641391366
30073,1103012.7880246926,948627.462485281,749612.2032255711,1245842.9738722823
55127,218164.25792383394,113373.80143895051,47643.8264066696,306848.3944506997
48309,629617.1917264534,469407.94706974993,145493.1191284765,930164.3885733632
19083,95584.70609120972,108990.04997319859,94046.48848869471,110241.3633334567
16037,905035.2563037932,712936.3097519836,699284.37326975225,908862.4380155011
19089,163914.07716841393,166555.17219486923,162735.26519026025,205921.4934639779
19093,175138.9454675891,124782.33400934994,73463.61449632165,225167.34485614795
08095,231113.9641004692,218548.35467411266,198281.35324068405,419731.0285908529
39127,203849.1978346873,97903.06623900111,70004.61050581017,237241.1480127566
19101,107863.95771754961,114437.58891550415,107882.65970709418,138771.42628471917
08105,169513.4267117611,188064.48641821544,172526.89801016392,378175.5583381621
19137,137942.2444975787,113606.36558086972,65530.89722363333,195553.2487352398
17175,182703.31892336288,149344.525660005,80423.23728648733,277384.77812573896
39139,181019.63984189273,83706.62401668823,68608.90277070634,204995.367078838
17179,242154.6435428311,210173.26107548797,144034.63648653097,324305.75387200585
08039,88933.00338127016,75172.09496477242,71927.01487083576,330502.85152087157
39147,137220.5473414847,68060.26515997067,67915.43549511104,228071.5752291742
39149,245540.47519529416,84594.48464036247,63057.73430289316,308118.9771262959
29083,220990.26295661193,179056.23899463692,94218.25835662968,312209.7231070294
40031,367369.5333049341,409229.29187785386,367091.72074242553,618180.8701200947
29065,368552.8600121977,349540.4621794441,306683.3645188184,443446.59612573154
48327,786472.9787744044,596449.651183606,220622.66025936112,939021.8269983174
48353,683883.4811370699,559311.5205160178,346081.6397348438,794319.4678558856
08041,66098.55921427568,23069.979457002402,17017.109804838532,326899.3049743195
08061,165335.79535275252,174423.49849076182,162707.7772496732,348728.6462843441
48253,615271.3124664908,525559.5556858003,346019.27287427,758594.3266941913
48319,778937.5134603604,573535.4880350343,160801.8799438419,964477.5715524227
48441,655416.2484403405,540488.4028967085,310183.04568572616,799893.6328981934
41015,1042247.4567753834,539684.0730818441,493201.08400006744,1184988.738071207
48263,633713.3913763433,548210.5441978802,438200.45584799146,709022.0151647117
30089,1198081.045018472,835919.4007148377,534555.8238405217,1255410.5777073265
48433,600081.6418013956,535198.4952328146,406047.08605010214,713643.1193305464
48207,568354.7476908728,504790.34966843977,377792.49130018655,720163.1775992499
20019,54355.987329635536,117562.26414003148,47341.11739456893,380208.0031932942
48379,466658.0605166084,424310.41320985364,334789.962067657,817361.9229809919
48459,485568.249365424,434955.7827263057,371724.15598548256,825952.1863609026
48343,447071.3367643889,432245.9111653571,415669.64394374867,783993.0261958126
31071,439962.7832613199,307616.3283757203,222192.71964758742,476979.64750018134
48231,440034.9062314932,410421.5226607853,346751.29902679665,788771.8085386226
36033,286798.1887775408,277874.00689251354,254739.96839364865,443557.056113918
36093,208022.1070761331,200348.5090198968,190940.6349297985,290721.7388124085
48471,703896.142955155,481729.3552468071,202329.29258356005,1034373.8230575495
36035,236589.1690152532,221438.57055389805,215744.07665944117,317245.5950268782
54009,51036.46572906611,58309.09237262584,38924.2924082163,138606.4272096038
54069,64202.22972040351,74115.22992307963,55931.65400209561,151533.01999175485
42059,68686.81794673677,92195.60722968675,72064.49842117459,167748.05292174063
01127,688295.6810122799,357175.0783854064,315136.252074293,763033.1781368495
28053,636722.2624302425,322772.4926377901,98145.00698756956,853403.1948420105
28097,672915.3313425139,321826.3348126216,142873.2942103747,830387.3046022804
51750,114622.57850239427,102754.70406550328,57351.46385155911,191088.3203930601
54049,106700.82113221625,125374.80557772156,110608.87129112423,197705.36215584548
54047,186811.91844412798,140225.8160879418,82253.51770603686,278107.3469852159
39039,165650.21978400566,83306.45914520182,75763.44409613108,256323.57222905432
28105,732078.985703086,305055.73901119665,173807.15258915935,811456.7685228831
29049,229086.65889598118,175158.37972545912,71920.43297834907,255565.787519134
54101,221486.7739190726,201105.54741689577,142603.78325234033,236368.89640430894
53033,1377487.6757662292,625277.2143338398,61708.469224181645,1452458.7610337173
28123,758803.9790904614,228764.6484143334,60548.1298995531,813029.1253281808
26079,202059.97357422023,205286.67823390322,192725.5048948377,373648.05487357057
05111,472568.45960707596,440301.470434544,368625.35602451453,637366.6155456158
53007,1380643.9339379855,664359.989977997,120013.13924829723,1434862.8972797152
12091,501856.3862660821,73516.79799666612,66451.74870089057,525653.1010086031
12117,47939.388075228635,22501.001543656403,6791.185389977508,122748.73694418311
28013,665041.3979082322,359865.4698055811,198390.6509118345,814688.7838739314
28023,751014.940549366,200258.56198879972,142087.33431047414,773601.3577751386
46089,643888.8522732944,493526.54806301574,428566.2922003481,677258.5430772229
28085,776773.8687341398,251829.7386067823,89555.37005698943,836072.3393993606
54067,247143.7817275028,197024.032182604,136204.54592297625,249793.2409240649
54075,236788.41009602288,186689.17673883698,118085.35488576979,240583.35432331846
27111,560809.0868287906,357103.01610134187,257820.11203776233,572195.5104070225
01007,716337.6329966355,290413.04747848096,287609.8774618235,718408.296505
28069,795081.18209946,246507.8526500762,151747.88006173834,796938.1164629649
40083,203184.9112144846,276494.3630013907,201944.44299013235,533468.9960322218
48291,772916.5028519052,500501.38519394776,270479.2098090039,1072010.1221952694
13235,481353.8152391352,248618.57634826662,204935.91846829842,489154.3461252464
17079,443401.159689058,344495.920187564,313049.65371978434,489150.2831604421
27119,720771.4340452304,497794.0839870324,404168.76619328425,730698.8867994511
48317,707477.2770161667,567721.5736093209,467748.6072298822,789825.0966126784
26035,141510.0528949653,135459.50612784814,128100.3277789935,311971.938703417
26051,166336.30603898896,150851.1109222625,147648.0038247316,304675.3215808231
37145,73020.63456899919,86112.9154855317,70706.96591961863,90384.838730147545
17187,152536.63132323066,127554.1233807279,75549.59933001333,227904.80028103112
13079,511076.9561797147,303329.36252359586,248639.2260395867,536957.3671615131
13021,485862.2216245336,300868.85260698374,262117.76726699437,528751.200473814
56043,510335.11976075365,472952.98727881204,445568.34787146054,753099.0040701039
26129,208194.58325158202,193091.90766139395,189287.4465342012,332044.5683973417
47047,592635.9363636185,491633.562180125,331039.27881495876,725452.4524403684
20165,360264.95225726115,374564.10814541293,352272.2284833639,440852.302833128
38009,977116.2911518385,782150.4346820406,726000.1258719034,1000966.4416166603
38011,710569.1984058007,661093.8325076074,643709.4458008074,842979.5026213577
38041,763134.3995734886,682012.2682084129,650861.3624475182,845954.5316905556
18169,237429.08048550502,202913.58757807504,196866.78537545205,335734.2045945367
20085,266600.70625537605,193493.82126851554,115615.0652537633,289936.7991388288
19171,72975.77027212607,83031.3773348852,71960.44187934781,96452.26441084154
06103,757760.718757432,399459.0866274678,219287.1647591408,899915.4168735966
18097,357086.5559604355,186772.01920322626,159007.11040951542,421933.33095248474
18107,337888.41588179546,254253.64844222477,229148.75017633865,400690.40766958037
18159,297449.4803088352,199222.80471504296,189137.47269768396,379425.59806153615
51770,131695.8526508317,90467.17402759066,1880.942900476322,181695.12483825293
19173,127806.91465895678,123534.35577466662,114449.6698328726,181196.77099476077
27043,233629.71368331657,202778.80309864477,145546.80844511898,245769.54324227804
05135,381898.1981461779,395341.48273554235,381530.0897419312,550550.5514149212
19017,104845.42066353405,125970.22915599623,103586.68320439501,150309.14732606758
48429,561702.5857582757,473213.35661008576,295061.8134501029,776303.0954938681
55119,373375.47456082044,171026.720065592,91004.69316664548,432229.34331022674
20083,390268.0588095353,394180.7139520129,382738.67041674507,424443.09410250565
18177,322918.2982390458,103653.86889388366,96082.17093471145,368135.1697915464
26099,39788.40818922545,64623.225024228916,15053.463806171882,210259.78107504963
30075,624764.1084150802,582493.4476448271,555350.678071982,826183.415163529
